plot_code,sub_plot,year,month,day,litterfall_trap_num,litterfall_trap_size_m2,leaves_MgC_ha_year,twigs_MgC_ha_year,flowers_MgC_ha_year,fruits_MgC_ha_year,seeds_MgC_ha_year,outros_MgC_ha_year,total_litterfall_MgC_ha_year,date,DaysBetween
ESA-08,12,2020,2,11,8.12,0.25,0.407227692,0.033018462,0,0,0,0,0.440246154,11/02/2020,13
ESA-08,13,2020,2,11,8.13,0.25,1.177658462,0.115564615,0.115564615,0.231129231,0.049527692,0,1.689444615,11/02/2020,13
ESA-08,14,2020,2,11,8.14,0.25,0.963038462,0,0,0,0,0,0.963038462,11/02/2020,13
ESA-08,17,2020,2,11,8.17,0.25,0.506283077,0.297166154,0,0,0,0,0.803449231,11/02/2020,13
ESA-08,18,2020,2,11,8.18,0.25,0.258644615,0,0,0,0,0.027515385,0.28616,11/02/2020,13
ESA-08,19,2020,2,11,8.19,0.25,1.700450769,0.022012308,0,0,0,0.027515385,1.749978462,11/02/2020,13
ESA-08,7,2020,2,29,8.7,0.25,0.345776667,0.067565556,0,0,0,0,0.413342222,29/02/2020,18
ESA-08,8,2020,2,29,8.8,0.25,0.075514444,0,0,0.031795556,0.043718889,0.019872222,0.170901111,29/02/2020,18
ESA-08,9,2020,2,29,8.9,0.25,0.82271,0.031795556,0,0,0,0.011923333,0.866428889,29/02/2020,18
ESA-08,12,2020,2,29,8.12,0.25,0.174875556,0.023846667,0,0,0,0.015897778,0.21462,29/02/2020,18
ESA-08,13,2020,2,29,8.13,0.25,0.846556667,0.027821111,0.015897778,0.111284444,0.075514444,0,1.077074444,29/02/2020,18
ESA-08,14,2020,2,29,8.14,0.25,1.506314444,0.162952222,0,0,0,0.027821111,1.697087778,29/02/2020,18
ESA-08,17,2020,2,29,8.17,0.25,0.119233333,0.103335556,0,0,0,0,0.222568889,29/02/2020,18
ESA-08,18,2020,2,29,8.18,0.25,0.151028889,0,0,0,0,0,0.151028889,29/02/2020,18
ESA-08,19,2020,2,29,8.19,0.25,1.049253333,0,0,0,0,0,1.049253333,29/02/2020,18
ESA-08,7,2020,3,13,8.7,0.25,0.275153846,0.099055385,0,0,0,0,0.374209231,13/03/2020,13
ESA-08,8,2020,3,13,8.8,0.25,0.016509231,0,0,0.022012308,0,0,0.038521538,13/03/2020,13
ESA-08,9,2020,3,13,8.9,0.25,2.223243077,0.038521538,0,0,0,0,2.261764615,13/03/2020,13
ESA-08,12,2020,3,13,8.12,0.25,0,0,0,0,0,0,0,13/03/2020,13
ESA-08,13,2020,3,13,8.13,0.25,0.440246154,0,0,0.033018462,0,0,0.473264615,13/03/2020,13
ESA-08,14,2020,3,13,8.14,0.25,1.744475385,0.176098462,0,0,0,0.027515385,1.948089231,13/03/2020,13
ESA-08,17,2020,3,13,8.17,0.25,0.275153846,0.016509231,0,0,0,0,0.291663077,13/03/2020,13
ESA-08,18,2020,3,13,8.18,0.25,0,0,0,0,0,0,0,13/03/2020,13
ESA-08,19,2020,3,13,8.19,0.25,0.764927692,0.016509231,0,0,0,0,0.781436923,13/03/2020,13
ESA-08,7,2020,7,8,8.7,0.25,1.847199487,0.048304786,0,0.005503077,0.001834359,0.004891624,1.907733333,08/07/2020,117
ESA-08,8,2020,7,8,8.8,0.25,1.820907009,0.717234359,0.013451966,0.02445812,0,0.026903932,2.602955385,08/07/2020,117
ESA-08,9,2020,7,8,8.9,0.25,5.510414359,0.406004786,0,0,0,0.010394701,5.926813846,08/07/2020,117
ESA-08,12,2020,7,8,8.12,0.25,2.535084103,0.045247521,0.004891624,0,0.002445812,0.003057265,2.590726325,08/07/2020,117
ESA-08,13,2020,7,8,8.13,0.25,1.621573333,0.144914359,0,0,0,0.009783248,1.77627094,08/07/2020,117
ESA-08,14,2020,7,8,8.14,0.25,3.678501197,0.527683932,0.004280171,0,0,0.007948889,4.218414188,08/07/2020,117
ESA-08,17,2020,7,8,8.17,0.25,0.925739829,0.084991966,0,0.002445812,0,0.003057265,1.016234872,08/07/2020,117
ESA-08,18,2020,7,8,8.18,0.25,1.041915897,0.04096735,0,0,0,0.003668718,1.086551966,08/07/2020,117
ESA-08,19,2020,7,8,8.19,0.25,2.28316547,0.034241368,0,0,0,0.004280171,2.321687009,08/07/2020,117
ESA-08,7,2020,7,25,8.7,0.25,8.168184706,0.227244706,0,0,0,0,8.395429412,25/07/2020,17
ESA-08,8,2020,7,25,8.8,0.25,7.755777647,0.290368235,0.016832941,0,0,0,8.062978824,25/07/2020,17
ESA-08,9,2020,7,25,8.9,0.25,16.52153176,1.641211765,0.113622353,0,0,0.050498824,18.32686471,25/07/2020,17
ESA-08,12,2020,7,25,8.12,0.25,15.62517765,0.542862353,0,0,0,0,16.16804,25/07/2020,17
ESA-08,13,2020,7,25,8.13,0.25,7.259205882,0.311409412,0,0,0,0.029457647,7.600072941,25/07/2020,17
ESA-08,14,2020,7,25,8.14,0.25,7.053002353,1.270887059,0.037874118,0,0,0.025249412,8.387012941,25/07/2020,17
ESA-08,17,2020,7,25,8.17,0.25,3.560167059,0.517612941,0,0,0,0.029457647,4.107237647,25/07/2020,17
ESA-08,18,2020,7,25,8.18,0.25,3.909450588,0,0,0,0,0,3.909450588,25/07/2020,17
ESA-08,19,2020,7,25,8.19,0.25,6.728968235,0,0,0,0,0,6.728968235,25/07/2020,17
ESA-08,7,2020,8,7,8.7,0.25,5.172892308,0.132073846,0,0,0,0,5.304966154,07/08/2020,13
ESA-08,8,2020,8,7,8.8,0.25,5.238929231,0,0,0,0,0,5.238929231,07/08/2020,13
ESA-08,9,2020,8,7,8.9,0.25,6.091906154,0.742915385,0.115564615,0,0,0.038521538,6.988907692,07/08/2020,13
ESA-08,12,2020,8,7,8.12,0.25,10.74750923,0.099055385,0,0,0,0,10.84656462,07/08/2020,13
ESA-08,13,2020,8,7,8.13,0.25,1.849033846,0.341190769,0,0,0,0,2.190224615,07/08/2020,13
ESA-08,14,2020,8,7,8.14,0.25,4.853713846,0.247638462,0.049527692,0,0,0,5.15088,07/08/2020,13
ESA-08,17,2020,8,7,8.17,0.25,4.716136923,0.044024615,0,0,0,0,4.760161538,07/08/2020,13
ESA-08,18,2020,8,7,8.18,0.25,3.565993846,0.297166154,0,0,0,0,3.86316,07/08/2020,13
ESA-08,19,2020,8,7,8.19,0.25,4.094289231,0,0,0,0,0,4.094289231,07/08/2020,13
ESA-08,7,2020,9,6,8.7,0.25,4.893336,0.073924667,0.014308,0,0.014308,0.011923333,5.0078,06/09/2020,30
ESA-08,8,2020,9,6,8.8,0.25,6.161978667,0.419701333,0.112079333,0,0,0.016692667,6.710452,06/09/2020,30
ESA-08,9,2020,9,6,8.9,0.25,8.153175333,1.705036667,0.238466667,0.090617333,0,0.033385333,10.22068133,06/09/2020,30
ESA-08,12,2020,9,6,8.12,0.25,8.117405333,0.546088667,0,0,0,0.023846667,8.687340667,06/09/2020,30
ESA-08,13,2020,9,6,8.13,0.25,7.607086667,0.970559333,0,0,0.102540667,0.026231333,8.706418,06/09/2020,30
ESA-08,14,2020,9,6,8.14,0.25,3.577,0.777401333,0.028616,0.414932,0,0.050078,4.848027333,06/09/2020,30
ESA-08,17,2020,9,6,8.17,0.25,5.339268667,1.528571333,0.009538667,0,0,0.031000667,6.908379333,06/09/2020,30
ESA-08,18,2020,9,6,8.18,0.25,8.19133,0.484087333,0,0,0,0,8.675417333,06/09/2020,30
ESA-08,19,2020,9,6,8.19,0.25,8.997347333,0.212235333,0,0,0,0.023846667,9.233429333,06/09/2020,30
ESA-08,7,2020,10,16,8.7,0.25,4.3585745,0.0840595,0.0053655,0.0160965,0.03577,0.0196735,4.5195395,16/10/2020,40
ESA-08,8,2020,10,16,8.8,0.25,1.695498,0.0947905,0.042924,0,0,0.007154,1.8403665,16/10/2020,40
ESA-08,9,2020,10,16,8.9,0.25,3.8434865,0.922866,0.282583,0.010731,0.014308,0.0196735,5.093648,16/10/2020,40
ESA-08,12,2020,10,16,8.12,0.25,1.7259025,0.0947905,0,0,0,0.028616,1.849309,16/10/2020,40
ESA-08,13,2020,10,16,8.13,0.25,0.958636,0.110887,0.010731,0,0,0.032193,1.112447,16/10/2020,40
ESA-08,14,2020,10,16,8.14,0.25,3.315879,0.4954145,0.025039,0.0196735,0.0447125,0.021462,3.9221805,16/10/2020,40
ESA-08,17,2020,10,16,8.17,0.25,1.616804,0.160965,0.010731,0,0,0.03577,1.82427,16/10/2020,40
ESA-08,18,2020,10,16,8.18,0.25,6.0898425,0.067963,0.017885,0.67963,0.21462,0.053655,7.1235955,16/10/2020,40
ESA-08,19,2020,10,16,8.19,0.25,2.689904,0.028616,0.0089425,0,0,0.03577,2.7632325,16/10/2020,40
ESA-08,7,2020,11,2,8.7,0.25,0.239869412,0.046290588,0.096789412,0.046290588,0,0.054707059,0.483947059,02/11/2020,17
ESA-08,8,2020,11,2,8.8,0.25,0.324034118,0.054707059,0.012624706,0,0,0.021041176,0.412407059,02/11/2020,17
ESA-08,9,2020,11,2,8.9,0.25,0.892145882,1.578088235,0.054707059,0,0,0,2.524941176,02/11/2020,17
ESA-08,12,2020,11,2,8.12,0.25,0.416615294,0.029457647,0.07154,0,0,0.046290588,0.563903529,02/11/2020,17
ESA-08,13,2020,11,2,8.13,0.25,1.060475294,0.412407059,0,0.067331765,0,0,1.540214118,02/11/2020,17
ESA-08,14,2020,11,2,8.14,0.25,1.014184706,0.046290588,0,0,0,0,1.060475294,02/11/2020,17
ESA-08,17,2020,11,2,8.17,0.25,0.265118824,0.067331765,0.084164706,0.029457647,0,0,0.446072941,02/11/2020,17
ESA-08,18,2020,11,2,8.18,0.25,1.182514118,0.677525882,0.079956471,0.887937647,0,0,2.827934118,02/11/2020,17
ESA-08,19,2020,11,2,8.19,0.25,1.536005882,0.277743529,0.021041176,0,0,0,1.834790588,02/11/2020,17
ESA-08,7,2020,12,21,8.7,0.25,0.30514,0.02336,0.0584,0,0,0,0.3869,21/12/2020,49
ESA-08,8,2020,12,21,8.8,0.25,0.25258,0.02774,0,0,0.04672,0.0438,0.37084,21/12/2020,49
ESA-08,9,2020,12,21,8.9,0.25,1.06142,0.09344,0.04234,0.9125,0,0.06278,2.17248,21/12/2020,49
ESA-08,12,2020,12,21,8.12,0.25,0.34748,0.02774,0.17082,0,0,0.0657,0.61174,21/12/2020,49
ESA-08,13,2020,12,21,8.13,0.25,0.5694,0.08322,0.38398,0.1095,0,0.0146,1.1607,21/12/2020,49
ESA-08,14,2020,12,21,8.14,0.25,0.81614,0.12848,0.00584,0,0,0.00876,0.95922,21/12/2020,49
ESA-08,17,2020,12,21,8.17,0.25,0.22338,0.0438,0.1168,0.00876,0,0,0.39274,21/12/2020,49
ESA-08,18,2020,12,21,8.18,0.25,0.46574,0.1752,0.86432,0.56356,0,0,2.06882,21/12/2020,49
ESA-08,19,2020,12,21,8.19,0.25,0.97528,0.09928,0.06424,0,0,0,1.1388,21/12/2020,49
ESA-08,7,2021,1,4,8.7,0.25,0.09709,0,0.09198,0,0,0,0.18907,04/01/2021,14
ESA-08,8,2021,1,4,8.8,0.25,0,0.02044,0,0,0,0,0.02044,04/01/2021,14
ESA-08,9,2021,1,4,8.9,0.25,0.65408,0.04088,0.06132,0,0,0.26061,1.01689,04/01/2021,14
ESA-08,12,2021,1,4,8.12,0.25,0.38325,0.18907,0.2555,0.11753,0,0.12264,1.06799,04/01/2021,14
ESA-08,13,2021,1,4,8.13,0.25,0.73584,0.08687,0.16863,0,0,0.28105,1.27239,04/01/2021,14
ESA-08,14,2021,1,4,8.14,0.25,0.22484,0.62853,0,0,0,0.04599,0.89936,04/01/2021,14
ESA-08,17,2021,1,4,8.17,0.25,0.21973,0.03066,0,0.11753,0,0,0.36792,04/01/2021,14
ESA-08,18,2021,1,4,8.18,0.25,0.04088,1.28772,0.14819,0.63875,0,0,2.11554,04/01/2021,14
ESA-08,19,2021,1,4,8.19,0.25,0.39347,0.11753,0,0,0,0.01533,0.52633,04/01/2021,14
ESA-08,7,2021,1,19,8.7,0.25,0.019077333,0.238466667,0.033385333,0,0,0.014308,0.305237333,19/01/2021,15
ESA-08,8,2021,1,19,8.8,0.25,0,0.047693333,0,0,0,0.090617333,0.138310667,19/01/2021,15
ESA-08,9,2021,1,19,8.9,0.25,0.720169333,0.047693333,0.057232,0,0,0.896634667,1.721729333,19/01/2021,15
ESA-08,12,2021,1,19,8.12,0.25,0.324314667,0.057232,0.119233333,0.176465333,0,0.21462,0.891865333,19/01/2021,15
ESA-08,13,2021,1,19,8.13,0.25,0.14308,0.233697333,0,0,0,0.400624,0.777401333,19/01/2021,15
ESA-08,14,2021,1,19,8.14,0.25,0.767862667,0.119233333,0.019077333,0,0,0.248005333,1.154178667,19/01/2021,15
ESA-08,17,2021,1,19,8.17,0.25,0.219389333,0.057232,0,0.128772,0,0.133541333,0.538934667,19/01/2021,15
ESA-08,18,2021,1,19,8.18,0.25,1.263873333,0.314776,0.042924,3.138221333,0,0.023846667,4.783641333,19/01/2021,15
ESA-08,19,2021,1,19,8.19,0.25,0.634321333,0.252774667,0,0,0,0.038154667,0.925250667,19/01/2021,15
ESA-08,7,2021,2,2,8.7,0.25,0.26572,0.06132,0,0,0,0,0.32704,02/02/2021,14
ESA-08,8,2021,2,2,8.8,0.25,0.14308,0,0,0,0,0.01533,0.15841,02/02/2021,14
ESA-08,9,2021,2,2,8.9,0.25,0.88403,0.04599,0.31171,0,0,0.12775,1.36948,02/02/2021,14
ESA-08,12,2021,2,2,8.12,0.25,0.0511,0.03577,0,0.38836,0,0.02044,0.49567,02/02/2021,14
ESA-08,13,2021,2,2,8.13,0.25,0,0.01533,0,0,0,0.17885,0.19418,02/02/2021,14
ESA-08,14,2021,2,2,8.14,0.25,0.21973,0,0,0,0,0.02555,0.24528,02/02/2021,14
ESA-08,17,2021,2,2,8.17,0.25,0.16352,0.01533,0,0.16352,0,0.14308,0.48545,02/02/2021,14
ESA-08,18,2021,2,2,8.18,0.25,0.58765,0.03577,0.16352,2.39148,0,0.02555,3.20397,02/02/2021,14
ESA-08,19,2021,2,2,8.19,0.25,0.53655,0,0.02044,0,0,0,0.55699,02/02/2021,14
ESA-08,7,2021,2,18,8.7,0.25,0.04024125,0.0447125,0.0268275,0,0,0,0.11178125,18/02/2021,16
ESA-08,8,2021,2,18,8.8,0.25,0.32282425,0.03129875,0,0,0,0.04024125,0.39436425,18/02/2021,16
ESA-08,9,2021,2,18,8.9,0.25,1.89581,0.15649375,2.2266825,0,0,0.05812625,4.3371125,18/02/2021,16
ESA-08,12,2021,2,18,8.12,0.25,0.35322875,0.25039,0.12966625,0.1699075,0,0.04024125,0.94343375,18/02/2021,16
ESA-08,13,2021,2,18,8.13,0.25,1.47104125,0.0268275,0,0,0,0.12072375,1.6185925,18/02/2021,16
ESA-08,14,2021,2,18,8.14,0.25,0.80929625,0,0.2414475,0,0,0.09389625,1.14464,18/02/2021,16
ESA-08,17,2021,2,18,8.17,0.25,0.0983675,0.03577,0,0.0447125,0,0.11178125,0.29063125,18/02/2021,16
ESA-08,18,2021,2,18,8.18,0.25,0.34428625,0.02235625,0.59467625,0.91660625,0,0,1.877925,18/02/2021,16
ESA-08,19,2021,2,18,8.19,0.25,0.45159625,0.03129875,0.05812625,0,0,0,0.54102125,18/02/2021,16
ESA-08,7,2021,3,5,8.7,0.25,0.038154667,0.152618667,0.128772,0,0,0,0.319545333,05/03/2021,15
ESA-08,8,2021,3,5,8.8,0.25,0,0,0,0.052462667,0,0.033385333,0.085848,05/03/2021,15
ESA-08,9,2021,3,5,8.9,0.25,0,0,0.228928,0,0,0,0.228928,05/03/2021,15
ESA-08,12,2021,3,5,8.12,0.25,0.319545333,0,0.052462667,0,0,0,0.372008,05/03/2021,15
ESA-08,13,2021,3,5,8.13,0.25,0.219389333,0,0,0,0,0.019077333,0.238466667,05/03/2021,15
ESA-08,14,2021,3,5,8.14,0.25,0.238466667,0,0.162157333,0,0,0.038154667,0.438778667,05/03/2021,15
ESA-08,17,2021,3,5,8.17,0.25,0.090617333,0.057232,0,0,0,0.07154,0.219389333,05/03/2021,15
ESA-08,18,2021,3,5,8.18,0.25,0.090617333,0,0.066770667,1.974504,0,0.052462667,2.184354667,05/03/2021,15
ESA-08,19,2021,3,5,8.19,0.25,0.257544,0,0,0,0,0,0.257544,05/03/2021,15
ESA-08,7,2021,3,20,8.7,0.25,0.038154667,0.047693333,0.419701333,0,0,0,0.505549333,20/03/2021,15
ESA-08,8,2021,3,20,8.8,0.25,0.300468,0.019077333,0,0,0,0,0.319545333,20/03/2021,15
ESA-08,9,2021,3,20,8.9,0.25,2.079429333,0.219389333,0.290929333,0.052462667,0,0.052462667,2.694673333,20/03/2021,15
ESA-08,12,2021,3,20,8.12,0.25,0.586628,0.114464,0.057232,0.062001333,0,0.133541333,0.953866667,20/03/2021,15
ESA-08,13,2021,3,20,8.13,0.25,0.262313333,0.224158667,0,0,0,0.023846667,0.510318667,20/03/2021,15
ESA-08,14,2021,3,20,8.14,0.25,1.373568,0,0.181234667,0,0,0.023846667,1.578649333,20/03/2021,15
ESA-08,17,2021,3,20,8.17,0.25,0.21462,0.023846667,0,0,0,0,0.238466667,20/03/2021,15
ESA-08,18,2021,3,20,8.18,0.25,0.376777333,0,0,0,0,0.047693333,0.424470667,20/03/2021,15
ESA-08,19,2021,3,20,8.19,0.25,0.534165333,0.033385333,0,0,0,0,0.567550667,20/03/2021,15
ESA-08,7,2021,4,3,8.7,0.25,0.74606,0.09198,0.22995,0,0,0,1.06799,03/04/2021,14
ESA-08,8,2021,4,3,8.8,0.25,0,0,0.01533,0,0,0,0.01533,03/04/2021,14
ESA-08,9,2021,4,3,8.9,0.25,1.11909,0.20951,0.07665,0.13286,0,0.09709,1.6352,03/04/2021,14
ESA-08,12,2021,4,3,8.12,0.25,0.41391,0,0,0,0,0,0.41391,03/04/2021,14
ESA-08,13,2021,4,3,8.13,0.25,0.58254,0.11753,0,0,0,0.03577,0.73584,03/04/2021,14
ESA-08,14,2021,4,3,8.14,0.25,1.60454,0,0.03577,0,0,0,1.64031,03/04/2021,14
ESA-08,17,2021,4,3,8.17,0.25,0.25039,0,0,0,0,0,0.25039,03/04/2021,14
ESA-08,18,2021,4,3,8.18,0.25,0.28105,0,0,0,0,0,0.28105,03/04/2021,14
ESA-08,19,2021,4,3,8.19,0.25,0.32193,0.06643,0,0,0,0,0.38836,03/04/2021,14
ESA-08,7,2021,4,22,8.7,0.25,0.726695789,0.07154,0.041417895,0,0,0,0.839653684,22/04/2021,19
ESA-08,8,2021,4,22,8.8,0.25,0.527136842,0.116723158,0,0,0,0,0.64386,22/04/2021,19
ESA-08,9,2021,4,22,8.9,0.25,1.411973684,0.180732632,0.015061053,0.094131579,0,0,1.701898947,22/04/2021,19
ESA-08,12,2021,4,22,8.12,0.25,2.059598947,0,0,0,0,0,2.059598947,22/04/2021,19
ESA-08,13,2021,4,22,8.13,0.25,0.734226316,0,0,0,0,0.030122105,0.764348421,22/04/2021,19
ESA-08,14,2021,4,22,8.14,0.25,1.189823158,0.045183158,0,0,0,0.064009474,1.299015789,22/04/2021,19
ESA-08,17,2021,4,22,8.17,0.25,0.116723158,1.513635789,0,0,0,0,1.630358947,22/04/2021,19
ESA-08,18,2021,4,22,8.18,0.25,0.918724211,0.033887368,0,0,0,0,0.952611579,22/04/2021,19
ESA-08,19,2021,4,22,8.19,0.25,0.440535789,0.030122105,0,0,0,0,0.470657895,22/04/2021,19
ESA-08,7,2021,5,4,8.7,0.25,0.459048333,0.047693333,0,0,0,0,0.506741667,04/05/2021,12
ESA-08,8,2021,5,4,8.8,0.25,0.625975,0.077501667,0,0,0,0,0.703476667,04/05/2021,12
ESA-08,9,2021,5,4,8.9,0.25,0.709438333,0.190773333,0,0.160965,0,0.03577,1.096946667,04/05/2021,12
ESA-08,12,2021,5,4,8.12,0.25,3.016603333,0.083463333,0,0,0,0,3.100066667,04/05/2021,12
ESA-08,13,2021,5,4,8.13,0.25,2.044851667,0,0,12.44199833,0,0,14.48685,04/05/2021,12
ESA-08,14,2021,5,4,8.14,0.25,0.506741667,0.202696667,0,0,0,0,0.709438333,04/05/2021,12
ESA-08,17,2021,5,4,8.17,0.25,0.292121667,1.4308,0,0,0,0,1.722921667,04/05/2021,12
ESA-08,18,2021,5,4,8.18,0.25,1.168486667,0.065578333,0,0,0,0,1.234065,04/05/2021,12
ESA-08,19,2021,5,4,8.19,0.25,0.327891667,0.077501667,0,0,0,0,0.405393333,04/05/2021,12
ESA-08,7,2021,5,17,8.7,0.25,0.346693846,0.225626154,0,0,0,0,0.57232,17/05/2021,13
ESA-08,8,2021,5,17,8.8,0.25,0.269650769,0,0,0,0,0,0.269650769,17/05/2021,13
ESA-08,9,2021,5,17,8.9,0.25,2.212236923,0.258644615,0,0.115564615,0,0.022012308,2.608458462,17/05/2021,13
ESA-08,12,2021,5,17,8.12,0.25,0.352196923,0,0,0,0,0,0.352196923,17/05/2021,13
ESA-08,13,2021,5,17,8.13,0.25,1.188664615,0,0,0,0,0,1.188664615,17/05/2021,13
ESA-08,14,2021,5,17,8.14,0.25,1.381272308,0.016509231,0,0,0,0,1.397781538,17/05/2021,13
ESA-08,17,2021,5,17,8.17,0.25,0.280656923,0,0,0,0,0,0.280656923,17/05/2021,13
ESA-08,18,2021,5,17,8.18,0.25,0.302669231,0,0,0,0,0,0.302669231,17/05/2021,13
ESA-08,19,2021,5,17,8.19,0.25,2.21774,0.060533846,0,0,0,0,2.278273846,17/05/2021,13
ESA-08,7,2021,6,1,8.7,0.25,0.391085333,0.07154,0,0,0,0,0.462625333,01/06/2021,15
ESA-08,8,2021,6,1,8.8,0.25,0.486472,0,0,0,0,0,0.486472,01/06/2021,15
ESA-08,9,2021,6,1,8.9,0.25,3.419612,0.515088,0,0.038154667,0,0,3.972854667,01/06/2021,15
ESA-08,12,2021,6,1,8.12,0.25,0.677245333,0,0,0,0,0,0.677245333,01/06/2021,15
ESA-08,13,2021,6,1,8.13,0.25,3.786850667,0,0,0,0,0,3.786850667,01/06/2021,15
ESA-08,14,2021,6,1,8.14,0.25,2.265433333,0.267082667,0,0,0,0,2.532516,01/06/2021,15
ESA-08,17,2021,6,1,8.17,0.25,1.187564,0,0,0,0,0,1.187564,01/06/2021,15
ESA-08,18,2021,6,1,8.18,0.25,0.963405333,0,0,0.782170667,0,0,1.745576,01/06/2021,15
ESA-08,19,2021,6,1,8.19,0.25,5.556273333,0.023846667,0,0,0,0,5.58012,01/06/2021,15
ESA-08,7,2021,6,18,8.7,0.25,2.689062353,0.109414118,0,0,0,0,2.798476471,18/06/2021,17
ESA-08,8,2021,6,18,8.8,0.25,3.808452941,0.189370588,0,0,0,0,3.997823529,18/06/2021,17
ESA-08,9,2021,6,18,8.9,0.25,6.013568235,0.639651765,0,0.206203529,0,0.021041176,6.880464706,18/06/2021,17
ESA-08,12,2021,6,18,8.12,0.25,2.335570588,0.113622353,0,0,0,0,2.449192941,18/06/2021,17
ESA-08,13,2021,6,18,8.13,0.25,3.745329412,0.328242353,0,0,0,0.042082353,4.115654118,18/06/2021,17
ESA-08,14,2021,6,18,8.14,0.25,6.531181176,0.302992941,0,0,0,0.037874118,6.872048235,18/06/2021,17
ESA-08,17,2021,6,18,8.17,0.25,2.314529412,1.174097647,0,0,0,0,3.488627059,18/06/2021,17
ESA-08,18,2021,6,18,8.18,0.25,3.412878824,0.399782353,0,0.185162353,0,0.210411765,4.208235294,18/06/2021,17
ESA-08,19,2021,6,18,8.19,0.25,1.064683529,0.201995294,0,0,0,0.012624706,1.279303529,18/06/2021,17
ESA-08,7,2021,7,2,8.7,0.25,NA,NA,NA,NA,NA,NA,NA,02/07/2021,14
ESA-08,8,2021,7,2,8.8,0.25,NA,NA,NA,NA,NA,NA,NA,02/07/2021,14
ESA-08,9,2021,7,2,8.9,0.25,NA,NA,NA,NA,NA,NA,NA,02/07/2021,14
ESA-08,12,2021,7,2,8.12,0.25,NA,NA,NA,NA,NA,NA,NA,02/07/2021,14
ESA-08,13,2021,7,2,8.13,0.25,NA,NA,NA,NA,NA,NA,NA,02/07/2021,14
ESA-08,14,2021,7,2,8.14,0.25,NA,NA,NA,NA,NA,NA,NA,02/07/2021,14
ESA-08,17,2021,7,2,8.17,0.25,NA,NA,NA,NA,NA,NA,NA,02/07/2021,14
ESA-08,18,2021,7,2,8.18,0.25,NA,NA,NA,NA,NA,NA,NA,02/07/2021,14
ESA-08,19,2021,7,2,8.19,0.25,NA,NA,NA,NA,NA,NA,NA,02/07/2021,14
ESA-08,7,2021,7,20,8.7,0.25,12.08231111,0.043718889,0,0,0,0,12.12603,20/07/2021,18
ESA-08,8,2021,7,20,8.8,0.25,5.93782,0.162952222,0,0.079488889,0,0,6.180261111,20/07/2021,18
ESA-08,9,2021,7,20,8.9,0.25,11.0887,25.17810556,0,0.258338889,0,0,36.52514444,20/07/2021,18
ESA-08,12,2021,7,20,8.12,0.25,5.496656667,0.377572222,0,0.731297778,0,0,6.605526667,20/07/2021,18
ESA-08,13,2021,7,20,8.13,0.25,7.670677778,0.075514444,0,0,0,0,7.746192222,20/07/2021,18
ESA-08,14,2021,7,20,8.14,0.25,7.392466667,0.298083333,0.087437778,0.131156667,0,0.023846667,7.932991111,20/07/2021,18
ESA-08,17,2021,7,20,8.17,0.25,4.39971,0.882326667,0,0,0,0,5.282036667,20/07/2021,18
ESA-08,18,2021,7,20,8.18,0.25,4.677921111,0.302057778,0,0.111284444,0,0,5.091263333,20/07/2021,18
ESA-08,19,2021,7,20,8.19,0.25,5.659608889,0.119233333,0.333853333,0.174875556,0,0,6.287571111,20/07/2021,18
ESA-08,7,2021,7,31,8.7,0.25,10.73750364,1.209676364,0,0,0,0,11.94718,31/07/2021,11
ESA-08,8,2021,7,31,8.8,0.25,10.39281091,0.565816364,0,0,0,0,10.95862727,31/07/2021,11
ESA-08,9,2021,7,31,8.9,0.25,14.13240182,1.125129091,0.032518182,0.292663636,0,0,15.58271273,31/07/2021,11
ESA-08,12,2021,7,31,8.12,0.25,10.92610909,0.312174545,0,0,0,0,11.23828364,31/07/2021,11
ESA-08,13,2021,7,31,8.13,0.25,17.44275273,1.814514545,0.045525455,0,0,0,19.30279273,31/07/2021,11
ESA-08,14,2021,7,31,8.14,0.25,17.15008909,1.326741818,0.052029091,0,0,0,18.52886,31/07/2021,11
ESA-08,17,2021,7,31,8.17,0.25,10.88708727,0.890998182,0,0,0,0,11.77808545,31/07/2021,11
ESA-08,18,2021,7,31,8.18,0.25,7.375123636,0.565816364,0,0.897501818,0,0,8.838441818,31/07/2021,11
ESA-08,19,2021,7,31,8.19,0.25,9.033550909,7.641772727,0,0,0,0.240634545,16.91595818,31/07/2021,11
ESA-08,7,2021,8,20,8.7,0.25,4.571406,0.729708,0,0,0,0,5.301114,20/08/2021,20
ESA-08,8,2021,8,20,8.8,0.25,4.803911,0.497203,0,0,0,0,5.301114,20/08/2021,20
ESA-08,9,2021,8,20,8.9,0.25,8.520414,0.969367,0.028616,0,0,0,9.518397,20/08/2021,20
ESA-08,12,2021,8,20,8.12,0.25,3.526922,0.75117,0,0,0,0,4.278092,20/08/2021,20
ESA-08,13,2021,8,20,8.13,0.25,8.327256,0.475741,0,0,0,0,8.802997,20/08/2021,20
ESA-08,14,2021,8,20,8.14,0.25,4.775295,1.302028,0,0,0,0,6.077323,20/08/2021,20
ESA-08,17,2021,8,20,8.17,0.25,4.177936,0.218197,0,0,0,0,4.396133,20/08/2021,20
ESA-08,18,2021,8,20,8.18,0.25,5.061455,0.171696,0,0.10731,0,0.590205,5.930666,20/08/2021,20
ESA-08,19,2021,8,20,8.19,0.25,3.387419,0.078694,0,0,0,0,3.466113,20/08/2021,20
